0.1, 2.739
0.2, 2.113
0.3, 0.966
0.4, 0.6849999999999999
0.5, 0.682
0.6, 0.679
0.7, 0.688
0.8, 0.687
0.9, 0.693
1.0, 0.6939999999999998
