0.1, 8.194999999999999
0.2, 3.2119999999999997
0.3, 1.655
0.4, 1.192
0.5, 1.174
0.6, 1.1519999999999997
0.7, 1.156
0.8, 1.135
0.9, 1.2690000000000001
1.0, 1.146
