resource, time
1.0, 6.058999999999999
2.0, 2.6849999999999996
3.0, 1.9509999999999998
4.0, 1.4419999999999997
5.0, 1.383
6.0, 1.018
7.0, 0.9709999999999999
8.0, 0.8029999999999999
9.0, 0.78694
10.0, 0.7712011999999999
11.0, 0.7557771759999999
12.0, 0.7406616324799999
13.0, 0.7258483998304
14.0, 0.7113314318337919
15.0, 0.697104803197116
16.0, 0.6831627071331736
